image_id,dx,confidence,entropy,escalated
ISIC_0025548,bkl,0.791255,0.3499052527084595,True
ISIC_0032306,bkl,0.98832315,0.03948796310254854,False
ISIC_0032304,bkl,0.9775457,0.06841965836358588,False
ISIC_0031639,bkl,0.9907417,0.034326708382722185,False
ISIC_0027957,bkl,0.9798432,0.06889732925368379,False
ISIC_0031212,bkl,0.9934918,0.025703004013602607,False
ISIC_0029674,bkl,0.9875372,0.04495510010249795,False
ISIC_0028607,bkl,0.97778803,0.07249205961690298,False
ISIC_0024623,bkl,0.9830157,0.05818188883335353,False
ISIC_0029613,bkl,0.9961282,0.01623792331720139,False
ISIC_0029418,bkl,0.97137296,0.0889662377403069,False
ISIC_0027455,bkl,0.9670958,0.10282253005184709,False
ISIC_0025906,bkl,0.9965526,0.014452670674153668,False
ISIC_0027151,bkl,0.99334735,0.025423004698764275,False
ISIC_0026794,bkl,0.99457896,0.02169284057104042,False
ISIC_0034318,bkl,0.99110717,0.033745264414501173,False
ISIC_0032972,bkl,0.6447354,0.594321708318099,True
ISIC_0032534,bkl,0.99925834,0.0036578131513263783,False
ISIC_0033785,bkl,0.9958495,0.01716758314626597,False
ISIC_0033184,bkl,0.978147,0.07231921041796602,False
ISIC_0032949,bkl,0.99385,0.02431447864710223,False
ISIC_0033322,bkl,0.9937854,0.02460999051132682,False
ISIC_0033127,bkl,0.98125845,0.0617930908706341,False
ISIC_0032732,bkl,0.95117635,0.14171105746222892,False
ISIC_0032778,bkl,0.97992444,0.06668901456556381,False
ISIC_0033466,bkl,0.9974573,0.011256160835479022,False
ISIC_0033583,bkl,0.9955297,0.018379405585344306,False
ISIC_0033465,bkl,0.99451447,0.02214935902893191,False
ISIC_0033482,bkl,0.99754435,0.010936868996899088,False
ISIC_0033201,bkl,0.99178034,0.03156818541140972,False
ISIC_0033691,bkl,0.9827192,0.05320493154710932,False
ISIC_0033910,bkl,0.96327585,0.09546367374107038,False
ISIC_0032556,bkl,0.99042153,0.03622242883241376,False
ISIC_0033716,bkl,0.9701895,0.09184683564981065,False
ISIC_0034011,bkl,0.9992499,0.003729338773181814,False
ISIC_0033613,bkl,0.9956167,0.017865590436032204,False
ISIC_0032877,bkl,0.99821115,0.00788643135749887,False
ISIC_0034175,bkl,0.9826842,0.05828346798557305,False
ISIC_0033523,bkl,0.99541414,0.018429448537455467,False
ISIC_0029929,bkl,0.9703965,0.07973335519304917,False
ISIC_0033973,bkl,0.9940137,0.023031079854024965,False
ISIC_0033761,bkl,0.99153894,0.0311145443275436,False
ISIC_0033505,bkl,0.99684405,0.013558682242437491,False
ISIC_0033280,bkl,0.98966086,0.037916775217580904,False
ISIC_0033212,bkl,0.99004465,0.0367569618404767,False
ISIC_0033770,bkl,0.8680391,0.30488240126414007,False
ISIC_0033284,bkl,0.9917316,0.03176202048796882,False
ISIC_0033908,bkl,0.9654516,0.10636903233359787,False
ISIC_0033437,bkl,0.9914669,0.032697410177617514,False
ISIC_0032688,bkl,0.95532376,0.13193395876797256,False
ISIC_0033195,bkl,0.98162353,0.0627385465833203,False
ISIC_0032553,bkl,0.9946749,0.02163550942005064,False
ISIC_0033252,bkl,0.97137254,0.09013444776576457,False
ISIC_0032570,bkl,0.9734562,0.08612276427331805,False
ISIC_0033379,bkl,0.99599767,0.016766623085972723,False
ISIC_0033438,bkl,0.99939454,0.0030599688212079607,False
ISIC_0032983,bkl,0.99150413,0.031576225977548465,False
ISIC_0034024,bkl,0.99103516,0.03359928985067272,False
ISIC_0033778,bkl,0.9938054,0.02397544051817989,False
ISIC_0032863,bkl,0.98100096,0.0648807525024157,False
ISIC_0034168,bkl,0.9794168,0.06914680887676405,False
ISIC_0033582,bkl,0.9833103,0.05186138740489371,False
ISIC_0033576,bkl,0.99236345,0.027906304834408927,False
ISIC_0033410,bkl,0.9961563,0.015394793380733306,False
ISIC_0032725,bkl,0.98645705,0.04443925183860505,False
ISIC_0033952,bkl,0.9862265,0.049758404133191325,False
ISIC_0033264,bkl,0.9954738,0.01880611843032766,False
ISIC_0033606,bkl,0.9994511,0.002791952582244564,False
ISIC_0034103,bkl,0.99759114,0.01065285705667342,False
ISIC_0032883,bkl,0.90454936,0.23631490369114974,False
ISIC_0032665,bkl,0.9879901,0.043436600898785226,False
ISIC_0033130,bkl,0.9862223,0.04895769392636666,False
ISIC_0032776,bkl,0.99879116,0.005630507902945209,False
ISIC_0033828,bkl,0.99572515,0.01728855729266445,False
ISIC_0033235,bkl,0.98798966,0.04357057970370288,False
ISIC_0026085,bkl,0.97703093,0.07450769170961043,False
ISIC_0034070,bkl,0.97071004,0.09311986402698945,False
ISIC_0033709,bkl,0.9210335,0.19887735387312025,False
ISIC_0032826,bkl,0.9918465,0.03130477072144281,False
ISIC_0034115,bkl,0.9882167,0.04261792576990199,False
ISIC_0025180,bkl,0.96750224,0.1018761401019524,False
ISIC_0026107,bkl,0.9886163,0.04156470349791046,False
ISIC_0033853,bkl,0.99634296,0.015166674861694991,False
ISIC_0033453,bkl,0.9964066,0.014877961104698665,False
ISIC_0034126,bkl,0.99246615,0.028513807894601517,False
ISIC_0033744,bkl,0.98516405,0.05063126119132667,False
ISIC_0033659,bkl,0.99151516,0.031921976064776154,False
ISIC_0032567,bkl,0.9787927,0.07104314194101857,False
ISIC_0033088,bkl,0.92625666,0.19215243876976854,False
ISIC_0032756,bkl,0.980757,0.06549990672582744,False
ISIC_0032654,bkl,0.98908687,0.039725688183702146,False
ISIC_0032576,bkl,0.9785517,0.06877321354322967,False
ISIC_0033587,bkl,0.97068083,0.09046512179148211,False
ISIC_0032675,bkl,0.99655885,0.014516043736270566,False
ISIC_0032997,bkl,0.9962071,0.015662960619614367,False
ISIC_0033529,bkl,0.9947584,0.02116940928751048,False
ISIC_0033581,bkl,0.993518,0.02517862126307958,False
ISIC_0033913,bkl,0.97552943,0.07790427189244271,False
ISIC_0034303,bkl,0.9855542,0.049587783319727095,False
ISIC_0034031,bkl,0.919586,0.19450005435182183,False
ISIC_0033124,bkl,0.9660394,0.10068882415981266,False
ISIC_0033397,bkl,0.996514,0.014500286141059129,False
ISIC_0033414,bkl,0.9974963,0.010935612179834782,False
ISIC_0034113,bkl,0.9991027,0.004320887292153079,False
ISIC_0033507,bkl,0.9938451,0.024466129467740544,False
ISIC_0033791,bkl,0.9942247,0.02306308896493922,False
ISIC_0034259,bkl,0.9835956,0.05659890046036703,False
ISIC_0033446,bkl,0.98978513,0.037776582203690304,False
ISIC_0033200,bkl,0.99556065,0.018273762118383705,False
ISIC_0029472,bkl,0.98026913,0.06783054522680491,False
ISIC_0029682,bkl,0.8025172,0.39125569426297746,True
ISIC_0033642,bkl,0.97995126,0.06827248537251863,False
ISIC_0033486,bkl,0.9908826,0.03472246121923034,False
ISIC_0034003,bkl,0.99488574,0.020995805806892875,False
ISIC_0033079,bkl,0.81920785,0.33674341260779994,True
ISIC_0033635,bkl,0.9355771,0.17189918690347109,False
ISIC_0033868,bkl,0.9713405,0.0883303667970086,False
ISIC_0034125,bkl,0.99660254,0.01437224682577135,False
ISIC_0033060,bkl,0.98233175,0.06154608467885177,False
ISIC_0029014,bkl,0.98117274,0.06416796014305672,False
ISIC_0032215,bkl,0.93695474,0.16711443743635312,False
ISIC_0030124,bkl,0.98805094,0.04335727497056495,False
ISIC_0025157,bkl,0.99786794,0.009294983476946257,False
ISIC_0029600,bkl,0.98046094,0.06710539336863837,False
ISIC_0027513,bkl,0.89777315,0.22642627851570796,False
ISIC_0031876,bkl,0.9704222,0.09188843217863511,False
ISIC_0031620,bkl,0.9781597,0.06835193382365151,False
ISIC_0030542,bkl,0.9880283,0.04291343189086505,False
ISIC_0025136,bkl,0.60664254,0.6066200681922775,True
ISIC_0027218,bkl,0.9665409,0.1043554678150404,False
ISIC_0030705,bkl,0.9847447,0.05288987919274706,False
ISIC_0032063,bkl,0.86454326,0.300375273401588,False
ISIC_0025867,bkl,0.96867317,0.09308258643083381,False
ISIC_0028701,bkl,0.99582005,0.017203423012619186,False
ISIC_0026060,bkl,0.98067665,0.06492181299349757,False
ISIC_0027139,bkl,0.993932,0.02409327501494324,False
ISIC_0026623,bkl,0.51295334,0.5867281057644811,True
ISIC_0031989,bkl,0.94376755,0.15718632925232906,False
ISIC_0029394,bkl,0.98666954,0.04832879530256297,False
ISIC_0025777,bkl,0.9621774,0.11291313424869424,False
ISIC_0027739,bkl,0.9913662,0.03231181525633131,False
ISIC_0027680,bkl,0.98092455,0.06287048461597512,False
ISIC_0025656,bkl,0.99251914,0.0285671761951372,False
ISIC_0024581,bkl,0.9415761,0.158403364658454,False
ISIC_0029003,bkl,0.98253375,0.06039891796363151,False
ISIC_0024711,bkl,0.966943,0.1003622316786208,False
ISIC_0028120,bkl,0.9928202,0.027459126834181953,False
ISIC_0032335,bkl,0.9715735,0.09097494728845298,False
ISIC_0025326,bkl,0.969402,0.08796563905927297,False
ISIC_0024890,bkl,0.9834684,0.05138339106330922,False
ISIC_0025507,bkl,0.99680483,0.013338767972491464,False
ISIC_0025838,bkl,0.9822406,0.05714223980277241,False
ISIC_0027780,bkl,0.99043524,0.03537262905489153,False
ISIC_0024592,bkl,0.79054946,0.44004490004032715,True
ISIC_0030118,bkl,0.8856535,0.2701257752965021,False
ISIC_0028970,bkl,0.9387286,0.16847130211647193,False
ISIC_0027042,bkl,0.99073446,0.034926745202928794,False
ISIC_0030721,bkl,0.9878479,0.03973765714072583,False
ISIC_0027068,bkl,0.9963056,0.015303361614422941,False
ISIC_0024708,bkl,0.9870827,0.045851619398127326,False
ISIC_0028354,bkl,0.92597926,0.19683022573419504,False
ISIC_0024505,bkl,0.8957204,0.24559546296676926,False
ISIC_0025743,bkl,0.9978375,0.009447788693151632,False
ISIC_0027796,bkl,0.9940209,0.023698758894084047,False
ISIC_0027037,bkl,0.98619217,0.046980974344929746,False
ISIC_0029340,bkl,0.9990965,0.004361211688549155,False
ISIC_0026607,bkl,0.98548454,0.048496869936749926,False
ISIC_0030731,bkl,0.93563974,0.16409400259517348,False
ISIC_0028233,bkl,0.92691904,0.1951593041983788,False
ISIC_0031542,bkl,0.95540243,0.12398910599700393,False
ISIC_0029062,bkl,0.9752959,0.0781105545311528,False
ISIC_0024971,bkl,0.98873454,0.04023854229391862,False
ISIC_0025485,bkl,0.98662865,0.04623383728163526,False
ISIC_0025874,bkl,0.854697,0.27326511862435077,False
ISIC_0026728,bkl,0.98923534,0.038607804444591005,False
ISIC_0025842,bkl,0.9939558,0.023591712156890182,False
ISIC_0025032,bkl,0.9834319,0.056337582060857726,False
ISIC_0029522,bkl,0.98979455,0.03506921254838435,False
ISIC_0031424,bkl,0.9977107,0.0098257814505957,False
ISIC_0029770,bkl,0.99694604,0.012963628658816397,False
ISIC_0026301,bkl,0.987961,0.04198720844661453,False
ISIC_0030227,bkl,0.9890898,0.04007897534447466,False
ISIC_0028856,bkl,0.9686586,0.09997573315085423,False
ISIC_0027026,bkl,0.908486,0.22220476687776827,False
ISIC_0027584,bkl,0.93781954,0.1715329352870101,False
ISIC_0026634,bkl,0.9939407,0.023134975455060644,False
ISIC_0028496,bkl,0.994534,0.021368064874911812,False
ISIC_0027454,bkl,0.9859483,0.050348294524699036,False
ISIC_0031593,bkl,0.92826414,0.18787917651662348,False
ISIC_0032348,bkl,0.9912053,0.03178892192496446,False
ISIC_0024883,bkl,0.9927927,0.027626406983857585,False
ISIC_0032200,bkl,0.9869977,0.044271774503616974,False
ISIC_0027344,bkl,0.9529088,0.1324522613189583,False
ISIC_0028846,bkl,0.99952996,0.002392818879117118,False
ISIC_0026159,bkl,0.96699977,0.1016013365243761,False
ISIC_0027367,bkl,0.94105756,0.15557080338836776,False
ISIC_0024748,bkl,0.9984176,0.00725007989465276,False
ISIC_0032156,bkl,0.98002076,0.06548922425938596,False
ISIC_0030783,bkl,0.98632056,0.04790022164084465,False
ISIC_0028200,bkl,0.99970406,0.0015776910517861936,False
ISIC_0029100,bkl,0.9944812,0.022360605760022415,False
ISIC_0026923,bkl,0.9935381,0.025269695989964973,False
ISIC_0024445,bkl,0.95470965,0.12492520402224103,False
ISIC_0027606,bkl,0.978332,0.06922045280491294,False
ISIC_0025703,bkl,0.9807012,0.06460927235884342,False
ISIC_0030459,bkl,0.95951426,0.11929681538279953,False
ISIC_0029776,bkl,0.9776675,0.07136354701512462,False
ISIC_0027996,bkl,0.91512215,0.21747725092619413,False
ISIC_0024453,bkl,0.99373454,0.024286482161575314,False
ISIC_0029519,bkl,0.99704957,0.012121310436644222,False
ISIC_0026644,bkl,0.9913191,0.03313319737581459,False
ISIC_0029051,bkl,0.9852518,0.05172742008649912,False
ISIC_0025985,bkl,0.9917338,0.02927951292241499,False
ISIC_0026861,bkl,0.85709226,0.3134653150754696,False
ISIC_0025830,bkl,0.99940753,0.002910772048359911,False
ISIC_0031686,bkl,0.8318126,0.3530642303330508,True
ISIC_0030208,bkl,0.99036306,0.03411556694475968,False
ISIC_0032006,bkl,0.98594344,0.04403462757745715,False
ISIC_0028920,bkl,0.9417852,0.1510864494721934,False
ISIC_0032373,bkl,0.98913646,0.037577421209274535,False
ISIC_0028555,bkl,0.9972761,0.011744093976716647,False
ISIC_0029568,bkl,0.99322444,0.025529569001989813,False
ISIC_0029217,bkl,0.9904655,0.034781172667407274,False
ISIC_0028254,bkl,0.9797095,0.06646821296171176,False
ISIC_0031591,bkl,0.97133493,0.0788918908024241,False
ISIC_0025275,bkl,0.9883167,0.04185631568755775,False
ISIC_0026606,bkl,0.9846578,0.05254840017767546,False
ISIC_0025986,bkl,0.99115086,0.033188531786213255,False
ISIC_0029108,bkl,0.99740523,0.010494959481913504,False
ISIC_0025529,bkl,0.9697216,0.09238982656768335,False
ISIC_0026481,bkl,0.98783803,0.04142516521583402,False
ISIC_0030007,bkl,0.9924677,0.02795169383026216,False
ISIC_0025928,bkl,0.9676903,0.09122915170135,False
ISIC_0030812,bkl,0.9955147,0.01804057612825747,False
ISIC_0029802,bkl,0.9993407,0.003345908822188983,False
ISIC_0031770,bkl,0.9956916,0.017849375294319063,False
ISIC_0026661,bkl,0.99476874,0.020885112098628936,False
ISIC_0025805,bkl,0.55057865,0.5902634431458221,True
ISIC_0029166,bkl,0.8233118,0.3117863529735146,True
ISIC_0030026,bkl,0.99842334,0.007312428741797223,False
ISIC_0031819,bkl,0.99515307,0.019204848190727656,False
ISIC_0027754,bkl,0.98684186,0.0474688605828649,False
ISIC_0024741,bkl,0.9994986,0.002492695632898804,False
ISIC_0026286,bkl,0.9826696,0.05733945957479182,False
ISIC_0024880,bkl,0.9972172,0.011946617650756868,False
ISIC_0026679,bkl,0.99212754,0.02783904741307881,False
ISIC_0027219,bkl,0.9948526,0.020406110686277103,False
ISIC_0026265,bkl,0.91316754,0.2245285058072305,False
ISIC_0024426,bkl,0.971732,0.08586985400868527,False
ISIC_0031016,bkl,0.9569111,0.11901152078083269,False
ISIC_0026044,bkl,0.9883221,0.040391424086944364,False
ISIC_0024740,bkl,0.99764377,0.01020252983470877,False
ISIC_0027801,bkl,0.992546,0.026309425426207483,False
ISIC_0030346,bkl,0.98207974,0.05928292567198349,False
ISIC_0026526,bkl,0.9480548,0.14347468289678392,False
ISIC_0025376,bkl,0.99297476,0.02657631096055762,False
ISIC_0029991,bkl,0.77941406,0.4123579073906141,True
ISIC_0024726,bkl,0.9942656,0.022565125217443506,False
ISIC_0029603,bkl,0.97246426,0.08806715695003618,False
ISIC_0028100,bkl,0.9286062,0.18106768366016254,False
ISIC_0031449,bkl,0.96843094,0.09807061672530337,False
ISIC_0026842,bkl,0.9979563,0.009234786438454164,False
ISIC_0026444,bkl,0.99178445,0.0307490163620351,False
ISIC_0024422,bkl,0.9963289,0.015593500657488386,False
ISIC_0030649,bkl,0.9074665,0.22716584213146795,False
ISIC_0025746,bkl,0.99897885,0.004828413091487248,False
ISIC_0032043,bkl,0.9924522,0.02877837315129447,False
ISIC_0030806,bkl,0.9599418,0.11463765190108678,False
ISIC_0028388,bkl,0.9913623,0.03228056808477973,False
ISIC_0031168,bkl,0.99309397,0.026833348715808298,False
ISIC_0025575,bkl,0.85778797,0.28267953418197533,False
ISIC_0025781,bkl,0.8678019,0.2903072593667497,False
ISIC_0024758,bkl,0.9973858,0.010909757930857689,False
ISIC_0027006,bkl,0.9665617,0.10338386877588021,False
ISIC_0029596,bkl,0.98317325,0.05894696784566049,False
ISIC_0025351,bkl,0.92508733,0.19379115209493758,False
ISIC_0028881,bkl,0.78336334,0.3809359569042221,True
ISIC_0027527,bkl,0.99075466,0.03383366086709416,False
ISIC_0028972,bkl,0.99011874,0.03480785968930588,False
ISIC_0031078,bkl,0.99435186,0.019841431298455385,False
ISIC_0031464,bkl,0.9982369,0.00740107933371281,False
ISIC_0025693,bkl,0.93402517,0.16369774818049193,False
ISIC_0032116,bkl,0.729137,0.41035845598005066,True
ISIC_0027451,bkl,0.99782526,0.009920965481104146,False
ISIC_0030329,bkl,0.9978115,0.009467418203842979,False
ISIC_0029311,bkl,0.99812454,0.008103121743307363,False
ISIC_0026849,bkl,0.99184555,0.03037501517135277,False
ISIC_0030396,bkl,0.9208198,0.2055458931213163,False
ISIC_0024893,bkl,0.98686177,0.04774158892860919,False
ISIC_0029031,bkl,0.9475351,0.1506473732995615,False
ISIC_0024772,bkl,0.977223,0.07565735482917471,False
ISIC_0026219,bkl,0.9963288,0.014987451599672555,False
ISIC_0025222,bkl,0.9963468,0.01540670107630069,False
ISIC_0029139,bkl,0.9969331,0.013088672863217491,False
ISIC_0025973,bkl,0.9991998,0.003954018275077869,False
ISIC_0025086,bkl,0.9971179,0.012495773002669276,False
ISIC_0026895,bkl,0.9965154,0.014108804376707059,False
ISIC_0025716,bkl,0.9852234,0.05148902112932626,False
ISIC_0027991,bkl,0.98970747,0.03788975891535471,False
ISIC_0031289,bkl,0.92680836,0.19663463321960847,False
ISIC_0030172,bkl,0.9883243,0.04166991622025648,False
ISIC_0025627,bkl,0.952927,0.12949229153514205,False
ISIC_0031580,bkl,0.97032475,0.09217486011754342,False
ISIC_0028389,bkl,0.983854,0.053309278951385174,False
ISIC_0025064,bkl,0.9670022,0.09793581854840779,False
ISIC_0027355,bkl,0.99941707,0.0028349602782868828,False
ISIC_0030365,bkl,0.9781643,0.07039612907035658,False
ISIC_0026245,bkl,0.831345,0.3242851909634191,True
ISIC_0028640,bkl,0.998697,0.006156202031517056,False
ISIC_0026514,bkl,0.9646612,0.10909049595269275,False
ISIC_0026378,bkl,0.98898995,0.03928639759597318,False
ISIC_0030188,bkl,0.9172964,0.21883629038801142,False
ISIC_0027192,bkl,0.9979709,0.009019851576252631,False
ISIC_0027437,bkl,0.9901467,0.03710086451191299,False
ISIC_0028201,bkl,0.99793446,0.008967890374791228,False
ISIC_0028223,bkl,0.96406543,0.10785486003690015,False
ISIC_0026614,bkl,0.9493712,0.14639003902505318,False
ISIC_0029810,bkl,0.97918063,0.06851764606293008,False
ISIC_0028840,bkl,0.9333414,0.17983746172557002,False
ISIC_0029678,bkl,0.99767834,0.01041492234647405,False
ISIC_0031937,bkl,0.99840444,0.00712509886612847,False
ISIC_0025719,bkl,0.99890256,0.00498116566112862,False
ISIC_0029260,bkl,0.99674916,0.013803220746183436,False
ISIC_0030683,bkl,0.9522997,0.1197014549593115,False
ISIC_0028237,bkl,0.9887129,0.04058960872690043,False
ISIC_0029585,bkl,0.98322886,0.05656952559207347,False
ISIC_0027990,bkl,0.9566362,0.11508881189597295,False
ISIC_0025883,bkl,0.9691167,0.08547560590669737,False
ISIC_0026290,bkl,0.971816,0.07761865566783031,False
ISIC_0031050,bkl,0.99389607,0.023998857709848737,False
ISIC_0024997,bkl,0.99164736,0.031028001034003543,False
ISIC_0024761,bkl,0.99389887,0.023798050313795036,False
ISIC_0030876,bkl,0.9880321,0.04321139229892094,False
ISIC_0024982,bkl,0.9871393,0.045405249283355244,False
ISIC_0026843,bkl,0.9984742,0.0070727337219396195,False
ISIC_0025519,bkl,0.9915616,0.030692933413217334,False
ISIC_0029841,bkl,0.99681735,0.013456894418382472,False
ISIC_0030319,bkl,0.9987056,0.00585867523970651,False
ISIC_0030965,bkl,0.96463513,0.0993290648758839,False
ISIC_0025699,bkl,0.78226984,0.40914759266564743,True
ISIC_0029617,bkl,0.97567195,0.07674440874040528,False
ISIC_0026947,bkl,0.99379313,0.021659359270754575,False
ISIC_0024839,bkl,0.99132276,0.031511669803556866,False
ISIC_0031808,bkl,0.9761163,0.07871574880021127,False
ISIC_0026316,bkl,0.9969169,0.01330169139048929,False
ISIC_0024696,bkl,0.997109,0.012290698363300512,False
ISIC_0031522,bkl,0.8757716,0.29487996761826585,False
ISIC_0031352,bkl,0.9848385,0.05232312265867284,False
ISIC_0024910,bkl,0.98769206,0.044139989624602895,False
ISIC_0026675,bkl,0.9963582,0.014597127102518311,False
ISIC_0031150,bkl,0.79017985,0.43132050289568385,True
ISIC_0032024,bkl,0.97899127,0.06641231188284237,False
ISIC_0027916,bkl,0.9768102,0.07080406145014444,False
ISIC_0025374,bkl,0.99877375,0.005404181760108657,False
ISIC_0031961,bkl,0.9818293,0.06131589475682247,False
ISIC_0030533,bkl,0.9759143,0.08003230344208781,False
ISIC_0032456,bkl,0.9969235,0.012501845544524541,False
ISIC_0026072,bkl,0.9843477,0.05233599522217687,False
ISIC_0025939,bkl,0.9889852,0.040056132478958575,False
ISIC_0027335,bkl,0.97329956,0.08441274261302138,False
ISIC_0026365,bkl,0.99504375,0.018587660077178898,False
ISIC_0031716,bkl,0.9825525,0.06065866270948223,False
ISIC_0029080,bkl,0.8221355,0.3750516408734253,True
ISIC_0028650,bkl,0.92682505,0.18533362516928034,False
ISIC_0027973,bkl,0.9849421,0.05308178070459185,False
ISIC_0024495,bkl,0.9820185,0.0574661176356822,False
ISIC_0027018,bkl,0.97907764,0.0644329465722617,False
ISIC_0025389,bkl,0.97410345,0.07672236227382104,False
ISIC_0031903,bkl,0.98885226,0.040475850031401216,False
ISIC_0029384,bkl,0.98476255,0.05105712786244494,False
ISIC_0031630,bkl,0.989608,0.0365006247631324,False
ISIC_0027893,bkl,0.99315965,0.02584605525731348,False
ISIC_0028749,bkl,0.9971493,0.012314617133142778,False
ISIC_0032445,bkl,0.97864294,0.06936075685519308,False
ISIC_0026961,bkl,0.97563,0.07795900134596047,False
ISIC_0030849,bkl,0.987306,0.044632531733216484,False
ISIC_0024420,bkl,0.99172604,0.03050785681048794,False
ISIC_0030801,bkl,0.9863789,0.04711969325502824,False
ISIC_0032358,bkl,0.97170055,0.08921683538496455,False
ISIC_0031200,bkl,0.99709237,0.012447819640543938,False
ISIC_0029101,bkl,0.97378856,0.08024392348517762,False
ISIC_0024612,bkl,0.99903595,0.004703704389280395,False
ISIC_0031707,bkl,0.9652848,0.10222869212524936,False
ISIC_0030231,bkl,0.85922873,0.3261007354821843,False
ISIC_0030081,bkl,0.8905384,0.24276702152961885,False
ISIC_0031334,bkl,0.99606615,0.015917810192223002,False
ISIC_0027681,bkl,0.9701952,0.09258195780998925,False
ISIC_0025040,bkl,0.9869639,0.04591156756195322,False
ISIC_0030988,bkl,0.9876243,0.04322183737721927,False
ISIC_0024336,bkl,0.9976968,0.010193611506766542,False
ISIC_0027953,bkl,0.9518217,0.1244277763124879,False
ISIC_0028995,bkl,0.9565718,0.11685709320120638,False
ISIC_0026142,bkl,0.99454206,0.02127126794512434,False
ISIC_0029206,bkl,0.934576,0.17521277312838743,False
ISIC_0031951,bkl,0.87897307,0.23310195472356238,False
ISIC_0030310,bkl,0.9503504,0.13689247635587193,False
ISIC_0030608,bkl,0.99586344,0.016747871337084858,False
ISIC_0026553,bkl,0.7969284,0.3575413707127464,True
ISIC_0029040,bkl,0.9963977,0.014587145313983209,False
ISIC_0029588,bkl,0.99835384,0.0073642626342947624,False
ISIC_0031181,bkl,0.9889592,0.03766502126293569,False
ISIC_0024947,bkl,0.9921598,0.02984787182645544,False
ISIC_0026139,bkl,0.9432908,0.150085957998708,False
